verbatimDisposition	standardDisposition	standard	checked
Sent in exchange to L.A. Fuestes-Jan 30, 1926	voucher elsewhere	0	1
Sent in exchange to M.C.Z. , June 11, 1929	voucher elsewhere	0	1
Sent in exchange to M.C.Z. June 11, 1926	voucher elsewhere	0	1
Sent in exchange to M.C.Z. June 11, 1929	voucher elsewhere	0	1
Sent in exchange to M.C.Z. June 11/29	voucher elsewhere	0	1
Sent in exchange to M.C.Z., 27 Sep 1928	voucher elsewhere	0	1
Sent in exchange to M.C.Z., Dec 1928	voucher elsewhere	0	1
Sent in exchange to M.C.Z., June 11, 1929	voucher elsewhere	0	1
Sent in exchange to M.C.Z., June 11,1929	voucher elsewhere	0	1
Sent in exchange to M.C.Z., Sept 1953	voucher elsewhere	0	1
Sent in exchange to Mr. D.R. Dickey, Aug 29, 1928	voucher elsewhere	0	1
Sent in exchange to Mr. Hochisuca, Feb 21, 1928	voucher elsewhere	0	1
Sent in exchange to Museo Nacional de Historia Nat	voucher elsewhere	0	1
Sent in exchange to Museo Nacional de Historie Nat	voucher elsewhere	0	1
Sent in exchange to Nat. Mus., New Zealand 6 Feb 1	voucher elsewhere	0	1
Sent in exchange to Nat. Mus., New Zealand, 6 Feb 	voucher elsewhere	0	1
Sent in exchange to National Museum of Rhodesia, 2	voucher elsewhere	0	1
Sent in exchange to Occidental Coll., Calif., Oct 	voucher elsewhere	0	1
Sent in exchange to Occidental Collag, Calif., Oct	voucher elsewhere	0	1
Sent in exchange to Occidental College, Calif., Oc	voucher elsewhere	0	1
Sent in exchange to Paris Mus. June 6, 1929	voucher elsewhere	0	1
Sent in exchange to Paris Mus., June 6, 1929	voucher elsewhere	0	1
Sent in exchange to Paris Mus., June6, 1929	voucher elsewhere	0	1
Sent in exchange to Paris Museum June 13, 1928	voucher elsewhere	0	1
Sent in exchange to Paris Museum, 13 Jun 1928	voucher elsewhere	0	1
Sent in exchange to Paris Museum, June 13,1928	voucher elsewhere	0	1
Sent in exchange to Phila.Acad.Sciences, Feb 1938	voucher elsewhere	0	1
Sent in exchange to Royal Scotish Museum	voucher elsewhere	0	1
Sent in exchange to Royal Scottish  Museum, April 	voucher elsewhere	0	1
Sent in exchange to Royal Scottish Museum, April 1	voucher elsewhere	0	1
Sent in exchange to Rutgers Univ.-22 April 1975	voucher elsewhere	0	1
Sent in Exchange to Rutgers University, 22 Apr 197	voucher elsewhere	0	1
Sent in exchange to Senckenberg Mus., Dec 1926	voucher elsewhere	0	1
Sent in exchange to Senckenberg Museum Dec. 1926	voucher elsewhere	0	1
Sent in exchange to Senckenberg Museum, Dec 1926	voucher elsewhere	0	1
Sent in exchange to Senckenberg Museum-Dec 1926	voucher elsewhere	0	1
Sent in exchange to Senekenberg Museum, Dec 1936	voucher elsewhere	0	1
Sent in exchange to Tahiti Mus., May 1928	voucher elsewhere	0	1
Sent in exchange to Tahiti Museum, May 1928	voucher elsewhere	0	1
Sent in exchange to the Acad. of Natl. Sciences, P	voucher elsewhere	0	1
Sent in exchange to the Academy of National Scienc	voucher elsewhere	0	1
Sent in exchange to the Australian Museum - 23 Sep	voucher elsewhere	0	1
Sent in exchange to the Australian Museum - Sept 2	voucher elsewhere	0	1
Sent in exchange to the Australian Museum- 23 Sept	voucher elsewhere	0	1
Sent in exchange to the Australian Museum -23 Sept	voucher elsewhere	0	1
Sent in exchange to the Australian Museum 23 Sept.	voucher elsewhere	0	1
Sent in exchange to the Australian Museum, 23 Sep 	voucher elsewhere	0	1
Sent in exchange to the Australian Museum, 23 Sept	voucher elsewhere	0	1
Sent in exchange to the Australian Museum, Sept 19	voucher elsewhere	0	1
Sent in exchange to the Australian Museum. Sept 23	voucher elsewhere	0	1
Sent in exchange to the Australian Museum-23 Sept 	voucher elsewhere	0	1
Sent in exchange to the Australian Museum-23 Sept.	voucher elsewhere	0	1
Sent in exchange to the Australian Museum-Sept 197	voucher elsewhere	0	1
Sent in exchange to the Bishop Museum, Apr 1928	voucher elsewhere	0	1
Sent in exchange to the Bishop Museum, April 1928	voucher elsewhere	0	1
Sent in exchange to the British Museum, April 1959	voucher elsewhere	0	1
Sent in exchange to the British Museum, Nov 8, 196	voucher elsewhere	0	1
Sent in exchange to the Carnegie Museum, Apr 1928	voucher elsewhere	0	1
Sent in exchange to the M.L.Z. June 11, 1926	voucher elsewhere	0	1
Sent in exchange to the Museum Alexander Koenig, B	voucher elsewhere	0	1
Sent in exchange to the Paris Museum, 2 Apr 1928	voucher elsewhere	0	1
Sent in exchange to the Peabody Museum of Natural 	voucher elsewhere	0	1
Sent in exchange to the U.S. National Museum, Nov 	voucher elsewhere	0	1
Sent in exchange to the U.S. National Museum, Nove	voucher elsewhere	0	1
Sent in exchange to Tring Mus. 9 Jul 1928	voucher elsewhere	0	1
Sent in exchange to Tring Mus. July 9, 1928	voucher elsewhere	0	1
Sent in exchange to Tring Mus., 9 Jul 1928	voucher elsewhere	0	1
Sent in exchange to Tring Mus., July 9, 1928	voucher elsewhere	0	1
Sent in exchange to Tring Muse., July 9, 1928	voucher elsewhere	0	1
Sent in exchange to Tring Museum July 9, 1928	voucher elsewhere	0	1
Sent in exchange to Tring Museum, 9 Jul 1928	voucher elsewhere	0	1
Sent in exchange to Tring Museum, July 9, 1928	voucher elsewhere	0	1
Sent in exchange to U.S. Nat. Mus. Mar 1928	voucher elsewhere	0	1
Sent in exchange to U.S. Nat. Mus., Mar 1928	voucher elsewhere	0	1
Sent in exchange to U.S. Nat. Mus., March 1928	voucher elsewhere	0	1
Sent in exchange to U.S. Nat. Museum, March, 1928	voucher elsewhere	0	1
Sent in exchange to U.S. National Mus. 1925	voucher elsewhere	0	1
Sent in exchange to U.S. National Mus., Jun 1928	voucher elsewhere	0	1
Sent in exchange to U.S. National Mus., May 1953	voucher elsewhere	0	1
Sent in exchange to U.S. National Museum, 1 Jun 19	voucher elsewhere	0	1
Sent in exchange to U.S. National Museum, Mar 1928	voucher elsewhere	0	1
Sent in exchange to U.S. National Museum, March 19	voucher elsewhere	0	1
Sent in exchange to U.S. National Museum, May 1953	voucher elsewhere	0	1
Sent in exchange to U.S. National Museum, May, 195	voucher elsewhere	0	1
Sent in exchange to U.S. National Museum, Oct 1927	voucher elsewhere	0	1
Sent in exchange to U.S. National Museum, October 	voucher elsewhere	0	1
Sent in exchange to U.S.N.M. 7 Dec 1970	voucher elsewhere	0	1
Sent in exchange Univ. Florida, Prof. Pierce Brodk	voucher elsewhere	0	1
Sent in exchange Univ. of Florida, Prof Pierce Bro	voucher elsewhere	0	1
Sent in exchange with E. Lehn Schiöler, Jan 1927	voucher elsewhere	0	1
Sent in exchange with E. Lehn-Schiöler, Jan 1927	voucher elsewhere	0	1
Sent in exchange with Leiden Mus. Nov 1934	voucher elsewhere	0	1
Sent in exchange with Leiden Mus. Nov. 1934	voucher elsewhere	0	1
Sent in exchange with Leiden Mus., Nov 1934	voucher elsewhere	0	1
Sent in exchange with Leiden Mus., Nov. 1934	voucher elsewhere	0	1
Sent in exchange with Leiden Museum, Nov 1934	voucher elsewhere	0	1
Sent in exchange with Leiden Museum, Nov. 1934	voucher elsewhere	0	1
Sent in exchange with S.G. Jewett, Oct 28, 1926	voucher elsewhere	0	1
Sent in exchange with Stanley (G. ?) Jewett-Oct 28	voucher elsewhere	0	1
Sent in exchange Zoolobische Museum, Amsterdam, Ma	voucher elsewhere	0	1
Sent in exchange Zoologisches Museum , Amsterdam, 	voucher elsewhere	0	1
Sent in exchange Zoologishes Museum, Amsterdam, Ma	voucher elsewhere	0	1
Sent in exchange-Mus. of Comparative Zoology, July	voucher elsewhere	0	1
Sent in exhcange zoologisches Museum, Amsterdam, M	voucher elsewhere	0	1
Sent inexch. to Paris Mus., June 6, 1929	voucher elsewhere	0	1
Sent on open exchange to Myron Charles Baker, Colo	voucher elsewhere	0	1
Sent to  Barro Colorado, 1926	voucher elsewhere	0	1
Sent to Academy Nat'l Sciences, Sept 21, 1939 in e	voucher elsewhere	0	1
Sent to Australian Mus., Aug 1982	voucher elsewhere	0	1
sent to Australian Museum 	voucher elsewhere	0	1
Sent to Australian Museum, Aug 1982	voucher elsewhere	0	1
Sent to Australian Museum, Aug. 1982	voucher elsewhere	0	1
Sent to Baroo Colorado 1926	voucher elsewhere	0	1
Sent to Barro Colorado	voucher elsewhere	0	1
Sent to Barro Colorado 1916	voucher elsewhere	0	1
Sent to Barro Colorado 192[illeg]	voucher elsewhere	0	1
Sent To Barro Colorado 1926	voucher elsewhere	0	1
Sent to Barro Colorado 1926 - Returned August 2002	voucher elsewhere	0	1
Sent to Barro Colorado 1926 - Returned July 2002	voucher elsewhere	0	1
Sent to Barro Colorado 1926; Returned August 2002	voucher elsewhere	0	1
Sent to Barro Colorado 1926; Returned July 2002	voucher elsewhere	0	1
Sent to Barro Colorado 1926; Returned, July 2002; 	voucher elsewhere	0	1
Sent to Barro Colorado, 192[illeg]	voucher elsewhere	0	1
Sent to Barro Colorado, 1926	voucher elsewhere	0	1
Sent to Barro Colorado, 1926 - Returned August 200	voucher elsewhere	0	1
Sent to Barro Colorado, 1926 - Returned July 2002	voucher elsewhere	0	1
Sent to Barro Colorado, 1926; Returned August 2002	voucher elsewhere	0	1
Sent to Barro Colorado, 1926; Returned July 2002	voucher elsewhere	0	1
Sent to Barro, Colorado 1926	voucher elsewhere	0	1
Sent to Barro, Colorado 1926; Returned July 2002	voucher elsewhere	0	1
Sent to Barro, Colorado, 1926	voucher elsewhere	0	1
Sent to Berlin Museum, April 21, 1955	voucher elsewhere	0	1
Sent to Berlin Museum, Jan 1956	voucher elsewhere	0	1
Sent to Berlin Zool. Mus., Jan 8, 1932	voucher elsewhere	0	1
Sent to Bishop Mus, Feb 28, 1963	voucher elsewhere	0	1
Sent to Bishop Mus., Feb 28, 1963	voucher elsewhere	0	1
Sent to Bishop Museum, Apr 1928	voucher elsewhere	0	1
Sent to British Museum in exchange, Nov 25, 1938	voucher elsewhere	0	1
Sent to British Museum in exchange; Nov 25, 1938	voucher elsewhere	0	1
Sent to Brooklyn Museum	voucher elsewhere	0	1
Sent to Brooklyn Museum in exchange Aug. 19, 1927	voucher elsewhere	0	1
Sent to Brooklyn Museum in exchange, 19 Aug 1927	voucher elsewhere	0	1
Sent to Brooklyn Museum in exchange, Aug. 19, 1927	voucher elsewhere	0	1
Sent to Colo. Mus. of Nat. Hist., Denver, Colo., N	voucher elsewhere	0	1
Sent to Colonel Meinertzhagen as a gift from L.C.S	voucher elsewhere	0	1
Sent to Colonel Meinertzhagen as a gift from LC.S.	voucher elsewhere	0	1
Sent to Dr. Chapman at Barro Colorado Island for u	voucher elsewhere	0	1
Sent to Field Museum of N.H., Nove 5, 1938	voucher elsewhere	0	1
Sent to Field Museum, Chicago, on exchange - 4 Mar	voucher elsewhere	0	1
Sent to Field Musuem of Natural History in Exchang	voucher elsewhere	0	1
Sent to Hayes Bloyd in exchange , April 1926	voucher elsewhere	0	1
Sent to Hayes Lloyd in exchange  April 1926	voucher elsewhere	0	1
Sent to Hayes Lloyd in exchange April 1926	voucher elsewhere	0	1
Sent to Hoyes Lloyd in exchange, Apr 1926	voucher elsewhere	0	1
Sent to Lord William Percy London, Sept 1924	voucher elsewhere	0	1
Sent to Lord William Percy, London, Sept 1924	voucher elsewhere	0	1
sent to Los Angeles County Museum 	voucher elsewhere	0	1
Sent to LSU Mus. of Zoo on exchange, May 1934	voucher elsewhere	0	1
Sent to LSU Mus. of Zoo, on exchange, May 1984	voucher elsewhere	0	1
Sent to LSU Mus. of Zoo. in exchange, May 1984	voucher elsewhere	0	1
Sent to LSU Mus. of Zoo. on exchange, May 1984	voucher elsewhere	0	1
Sent to LSU Mus. of Zoo., on exchange, May 1984	voucher elsewhere	0	1
Sent to LSU Mus. of Zool. on exchange, May 1984	voucher elsewhere	0	1
Sent to M.C. g (gift - S.F. Tyler)	voucher elsewhere	0	1
Sent to Museum of Comparative Zoology. Exchange, 2	voucher elsewhere	0	1
Sent to N.Y. Zool. Park; died May 1, 1927	voucher elsewhere	0	1
Sent to Outram m. Bangs - Dec 15, 1924	voucher elsewhere	0	1
Sent to Paris Mus., June 6, 1929	voucher elsewhere	0	1
Sent to Paris Museum in exchange June 13,1928	voucher elsewhere	0	1
Sent to Prof Sarasur Bask	voucher elsewhere	0	1
Sent to Prof. Sarasin, Basle	voucher elsewhere	0	1
Sent to Prof. Sarasin, Basle-Oct. 1932	voucher elsewhere	0	1
Sent to Prof. Sarasin-Basle	voucher elsewhere	0	1
Sent to Prof. van Oort	voucher elsewhere	0	1
Sent to Prof. van Oort-	voucher elsewhere	0	1
Sent to Prof. van Oort, Leiden	voucher elsewhere	0	1
Sent to Prof. van Oort, Leiden Mus.-Oct 1932	voucher elsewhere	0	1
Sent to Prof. van Oort-Leiden	voucher elsewhere	0	1
Sent to Prof. van Oort-Oct 1932	voucher elsewhere	0	1
Sent to Prof. Van Ort, Leiden	voucher elsewhere	0	1
Sent to Prof. van Ort, Leiden, Oct 1932	voucher elsewhere	0	1
sent to Queensland Museum	voucher elsewhere	0	1
Sent to R.M. Strong, 24 Sep 1903	voucher elsewhere	0	1
Sent to R.M. Strong, Chicago Sept 24,'03	voucher elsewhere	0	1
Sent to R.M. Strong, Chicago, 24 Sep 1903	voucher elsewhere	0	1
Sent to R.M. Strong, Sept. 24, 1903	voucher elsewhere	0	1
Sent to S. Australian Mus., Aug 1982	voucher elsewhere	0	1
Sent to Senckenberg Museum in exchange May 1927	voucher elsewhere	0	1
Sent to Senckenberg Museum-Exchange Dec 1926	voucher elsewhere	0	1
Sent to Seuckenberg Museum in exchange, December 1	voucher elsewhere	0	1
Sent to South Australian Museum, 8/82	voucher elsewhere	0	1
Sent to South Australian Museum, Aug 1982	voucher elsewhere	0	1
Sent to South Australian Museum, Aug, 1984	voucher elsewhere	0	1
Sent to South Australian Museum, Aug. 1982	voucher elsewhere	0	1
Sent to Southern Australian Museum, Aug 1982	voucher elsewhere	0	1
Sent to State University of Iowa, Iowa City, Iowa 	voucher elsewhere	0	1
Sent to Swedish Mus. Dec 12,1931	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Mus., 16 Oct 192[illeg]	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Mus., 16 Oct 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Mus., Oct 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum , Oct 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum Oct 16, 1925	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum Oct. 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum, 16 Oct 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum, Exch. 16 Oct 19	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum, Oct 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum, Oct 16,1928	voucher elsewhere	0	1
Sent to Swedish Nat. Hist. Museum, Oct. 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat. History Museum, Oct 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Mus. Hist. Mus., Oct 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat. Museum, Oct 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat.Hist. Museum, Oct 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat.Hist. Museum, Oct. 16, 1928	voucher elsewhere	0	1
Sent to Swedish Nat.Hist.Mus. Oct 16, 1928	voucher elsewhere	0	1
Sent To Swedish Natural History Museum, 16 Oct 192	voucher elsewhere	0	1
Sent to Swedish Natural History Museum, Oct 16, 19	voucher elsewhere	0	1
Sent to Sweedish Nat. Hist. Museum, 16 Oct 1928	voucher elsewhere	0	1
sent to Tahiti Museum, 1928	voucher elsewhere	0	1
Sent to the Berlin Museum July 1936 never sent M.L	voucher elsewhere	0	1
Sent to the British Museum in exchange, Apr 1927	voucher elsewhere	0	1
Sent to the Brooklyn Museum in exchange August 19,	voucher elsewhere	0	1
Sent to the Brooklyn Museum in exchange, 19 Aug 19	voucher elsewhere	0	1
Sent to the M.C.Z. on behalf of Sydney Tyler, Jr. 	voucher elsewhere	0	1
Sent to Tring Mus. England July,1906	voucher elsewhere	0	1
Sent to Tring Museum, July 9, 1928	voucher elsewhere	0	1
Sent to U.S. Nat. Mus. on exchange , April 28, 192	voucher elsewhere	0	1
Sent to U.S. National Mus.	voucher elsewhere	0	1
Sent to U.S. National Mus. 1925	voucher elsewhere	0	1
Sent to U.S. National Mus., 1925	voucher elsewhere	0	1
Sent to U.S. National Museum	voucher elsewhere	0	1
Sent to U.S. National Museum 1925	voucher elsewhere	0	1
Sent to U.S.N.M. Oct 1921	voucher elsewhere	0	1
Sent to UMMZ, Michigan on exchange, Sept 1984	voucher elsewhere	0	1
Sent to UMMZ, Michigan on exchange; Sept 1984	voucher elsewhere	0	1
Sent to UMMZ, Michigan on exchange; Sept. 1984	voucher elsewhere	0	1
Sent to UMMZ, Michigan, in exchange ; Sept 1984	voucher elsewhere	0	1
Sent to UMMZ, Michigan, on exchange; Sep 1984	voucher elsewhere	0	1
Skeleton		0	1
skeleton missing	in collection	0	1
SkeletonExchanged	voucher elsewhere	0	1
SkeletonOn Loan	voucher elsewhere	0	1
SkeletonParatype		0	1
Skin destroyed, Aug 1920	destroyed	0	1
Skin spoiled - discarded	discarded	0	1
Skin spoiled, Discarded	discarded	0	1
Sold to Fred Barker, 22 Jul 1913	voucher elsewhere	0	1
Sold to Fred Barker, Parkers Prairie, Minn., 22 Ju	voucher elsewhere	0	1
Spec. exch. to Rothschild & renumbered 594910 when	voucher elsewhere	0	1
Spec. exch. to Rothschild & renumbered 594911 when	voucher elsewhere	0	1
Spec. exchanged to Rothschild renumbered 594912 wh	voucher elsewhere	0	1
Specimen lent to W.W. Brown; Not retd as of 2 May 	voucher elsewhere	0	1
Specimen returned to W.H.P., Jr. March 1966, repla	voucher elsewhere	0	1
Stolen from Whitney basement 12/81	voucher elsewhere	0	1
subsampled: aDNA and 14C dating	in collection	0	1
Taken by Dr. Sanford to Europe, June 29, 1929	voucher elsewhere	0	1
Taken by Mr. Marden to Acad. Sci., Leningrad, July	voucher elsewhere	0	1
Taken by Mr. Marden to Acad.Sci. Leningrad July 19	voucher elsewhere	0	1
Taken by Mr. Marden to Acad.Sci., Leningrad, July 	voucher elsewhere	0	1
Taken by Mr. Moden to Acad.Sci., Leningrad, July 1	voucher elsewhere	0	1
Taken by Mr. Morden to Acad of Sciences, Leningrad	voucher elsewhere	0	1
Taken by Mr. Morden to Acad. of Sciences, Leningra	voucher elsewhere	0	1
Taken by Mr. Morden to Acad. Sci. [illeg] [illeg],	voucher elsewhere	0	1
Taken by Mr. Morden to Acad. Sci., Leningrad, July	voucher elsewhere	0	1
Taken by Mr. Morden to Acad. Sci.-Lennigrad, July 	voucher elsewhere	0	1
Taken by Mr. Morden to Acad. Sciences, Leningrad, 	voucher elsewhere	0	1
Taken by Mr. Morden to Acad. Sci-Leningrad, July 1	voucher elsewhere	0	1
Taken by Mr. Morden, to Acad. of Sci. Leningrad, J	voucher elsewhere	0	1
Taken by Mr. Mordre to Acad. Sci., Leningrad, July	voucher elsewhere	0	1
Taken by the Morden to Acad. Sci. Leningrad, July 	voucher elsewhere	0	1
Taken from storage Mus., Bklyn Institute	voucher elsewhere	0	1
Taken to Europe by Dr. Sanford for exch. June 29, 	voucher elsewhere	0	1
Taken to Europe by Dr. Sanford, June 1929	voucher elsewhere	0	1
Taken to Europe by Dr. Sanford, June 29, 1929	voucher elsewhere	0	1
Taken to Europe by Dr. Sanford, June 9, 1929	voucher elsewhere	0	1
Tank		0	1
TEMPORARILY REMOVED FOR REPAIR		0	1
This spec. sent on loan to Dr. Garrido in Cuba in 	voucher elsewhere	0	1
tissue only		0	1
To Allan Brooks, Feb 1924	voucher elsewhere	0	1
To Allan Brooks, Feb, 1924	voucher elsewhere	0	1
To Allan Brooks, Feb. 1924	voucher elsewhere	0	1
To Allen Brooks, Feb 1924	voucher elsewhere	0	1
to Barro, Colorado 1926	voucher elsewhere	0	1
to Berlin Museum Jan 1956	voucher elsewhere	0	1
to Berlin Museum, Jan 1936	voucher elsewhere	0	1
To Berlin Museum, Jan 1956	voucher elsewhere	0	1
to Berlin Museum, Jan 1959	voucher elsewhere	0	1
