"verbatimPrep","StandardPrep","standard","checked"
"Skin, washed in dreft July 1951",,0,0
"Skin, washed in dreft Oct 1976",,0,0
"Skin, washed in dreft Oct 1979",,0,0
"Skin, Washed in Dreft Stodsol",,0,0
"Skin, washed in dreft stodsol prep PSH June 1955",,0,0
"Skin, washed in Dreft, degreased and remade",,0,0
"Skin, washed in dreft, degreased in stodsil and made up from flat ",,0,0
"Skin, washed in Dreft, degreased in Stodsol",,0,0
"Skin, washed in Dreft, degreased in Stodsol, and remade",,0,0
"Skin, Washed in Dreft, degressed",,0,0
"Skin, Washed in Dreft, degressed in Stodsol",,0,0
"Skin, washed in Dreft, made up",,0,0
"Skin, washed in dreft, prepared by PSH Jul 1951",,0,0
"Skin, washed in dreft, prepared by Storer 1951",,0,0
"Skin, washed in dreft, rmade 13 July 1955",,0,0
"Skin, Washed in Dreft, Stodsol",,0,0
"Skin, Washed in Dreft, Stodsol.",,0,0
"Skin, Washed in Dreft.",,0,0
"Skin, Washed in Dreft. Degreased in Stodsol.",,0,0
"Skin, Washed in Dreft. remade",,0,0
"Skin, Washed in Dreft. Stodsol",,0,0
"Skin, Washed in Dreft. Stodsol.",,0,0
"Skin, washed in dreft/stodsol",,0,0
"Skin, washed in dreft/stodsol  Oct 1979",,0,0
"Skin, washed in dreft/stodsol 1953",,0,0
"Skin, washed in dreft/stodsol Dec 1952",,0,0
"Skin, washed in dreft/stodsol Jan. 1954",,0,0
"Skin, washed in dreft/stodsol Oct 1976",,0,0
"Skin, washed in dreft/stodsol Oct 1979",,0,0
"Skin, washed in dreft/strodsol",,0,0
"Skin, washed in dreft/strodsol Oct 1976",,0,0
"Skin, washed in dreft/strodsol Oct. 1976",,0,0
"Skin, washed in Dreft; degreased",,0,0
"Skin, washed in Dreft; degreased in Stodsol",,0,0
"Skin, washed in Dreft; made up",,0,0
"Skin, washed in Dreft; Stodsol",,0,0
"Skin, washed in dreft; Stodsol prep PSH June 1955",,0,0
"Skin, washed in dreft; stodsol.  P.S.H. 1 Nov, 1954",,0,0
"Skin, washed in dreft; Stodsol. prep P.S.H. June 1955",,0,0
"Skin, washed in Dreft; Stodsol; remade",,0,0
"Skin, washed in drext and remade.",,0,0
"Skin, washed in Drext, Stodsol",,0,0
"Skin, Washed in Drext. Stodsol",,0,0
"Skin, Washed in fab",,0,0
"Skin, washed in fat",,0,0
"Skin, Washed in Feb",,0,0
"Skin, washed in Ivory",,0,0
"Skin, Washed in Ivory - redone ",,0,0
"Skin, washed in Ivory - remade",,0,0
"Skin, washed in Ivory & remade",,0,0
"Skin, washed in Ivory and remade",,0,0
"Skin, Washed in Ivory and remade 31 Jan 1950 P. Slud",,0,0
"Skin, Washed in Ivory and remade 31 Jan 1950 RWS",,0,0
"Skin, washed in ivory flake and stodsel",,0,0
"Skin, washed in Ivory Flakes & made up: 7 March '52",,0,0
"Skin, washed in Ivory flakes & remade 18 Feb 1952",,0,0
"Skin, washed in Ivory flakes & remade 19 Feb 1952",,0,0
"Skin, washed in Ivory flakes & remade 27 Feb 1952",,0,0
"Skin, washed in Ivory- flakes and remade",,0,0
"Skin, Washed in Ivory flakes and Stodsol 4 Feb 1952. Relaxed and remade 27 Feb 1952",,0,0
"Skin, Washed in Ivory flakes and Stodsol 6 Feb 1952. Remade by O.T.Oree",,0,0
"Skin, washed in ivory flakes remade",,0,0
"Skin, Washed in Ivory flakes. Remade 17 Feb 1952 O Owre",,0,0
"Skin, Washed in Ivory flakes. Remade 23 Jan. 1952 O. Owre",,0,0
"Skin, washed in Ivory remade",,0,0
"Skin, washed in Ivory, Stodsol",,0,0
"Skin, washed in Ivory; remade",,0,0
"Skin, washed in Ivory; Stodsol",,0,0
"Skin, Washed in soap and water",,0,0
"Skin, Washed in soap, water, CCL4",,0,0
"Skin, Washed in Stodsol",,0,0
"Skin, Washed in Stodsol and Dreft",,0,0
"Skin, Washed in Stodsol and Dreft.",,0,0
"Skin, washed in Tide and remade",,0,0
"Skin, washed in Tide and Stodsol; Skel, washed in Tide and Stodsol",,0,0
"Skin, Washed in Tide; not otherwise degreased",,0,0
"Skin, washed ivory, Stodsol. PSH Jan '52",,0,0
"Skin, Washed, degreased, and remade 19 Jan, 1956. R.E. Mumford",,0,0
"Skin, washed, relaxed, remade",,0,0
"Skin, washed, remade",,0,0
"Skin, washedd in dreft dn stotsol",,0,0
"Skin, Wing","skin, wing",0,1
"skin, wing & DNA","skin, wing, DNA",0,1
"Skin, wing and tail traced",,0,0
"skin, wing, and skeleton","skin, wing, skeleton",0,1
"skin, wing, DNA & partial skeleton","skin, wing, DNA, parial skeleton",0,1
"SKIN, WING, SKELETON","skin, wing, skeleton",0,1
"Skin, wings removed, body washed, wings replaced, skin made up",,0,0
"Skin, wings sewed together and left leg glued on. Jan. '51",,0,0
"SKIN,SKELETON","skin, skeleton",0,1
"skin/alcoholic","alcoholic, skin",0,1
"Skin/baculum","baculum, skin",0,1
"SKIN/BODY SKELETON","skin, body skeleton",0,1
"SKIN/BODY SKELETON/SK","skin, body skeleton, skull",0,1
"skin/claws","claws, skin",0,1
"Skin/leg","leg, skin",0,1
"Skin/mandible","mandible, skin",0,1
"SKIN/MOUNT","skin, mount",0,1
"skin/partial skel","partial skeleton, skin",0,1
"skin/skel","skeleton, skin",0,1
"skin/skel fragments","skeleton fragments, skin",0,1
"skin/skel//forelimb/scalp/","forelimbs, scalp, skeleton, skin",0,1
"SKIN/SKELEOTN","skin, skeleton",0,1
"SKIN/SKELETON","skin, skeleton",0,1
"skin/skeleton :partial","partial skeleton, skin",0,1
"SKIN/SKELETON/FEATHERS","skin, skeleton, feathers",0,1
"Skin/Skeleton/Tissue",,0,0
"skin/skell","skeleton, skin",0,1
"skin/skul","skin, skull",0,1
"skin/skull","skin, skull",0,1
"skin/skull teaching","skin, skull",0,1
"skin/skull, teaching","skin, skull",0,1
"skin/skull/antlers","antlers, skin, skull",0,1
"skin/skull/baculum","baculum, skin, skull",0,1
"skin/skull/scalp/antlers/jaw","antlers, jaw, scalp, skin, skull",0,1
"skin/skull/skel","skeleton, skin, skull",0,1
"Skin/skull/tissue",,0,0
"skin/skull?","skin, skull",0,1
"Skin/toe clip - 1; Feather - 1","Feather - 1",0,1
"Skin/toe clip - 1; Feather - 1; Skin - 1","Feather - 1; Skin - 1",0,1
"Skin/toe clip - 1; Flat_skin - 1","Flat_skin - 1",0,1
"Skin/toe clip - 1; Flat_skin - 1; Fluid - 1; Feather - 1","Flat_skin - 1; Fluid - 1; Feather - 1",0,1
"Skin/toe clip - 1; Flat_skin - 1; Skel - 1","Flat_skin - 1; Skel - 1",0,1
"Skin/toe clip - 1; Fluid - 1; Flat_skin - 1; Skel - 1","Fluid - 1; Flat_skin - 1; Skel - 1",0,1
"Skin/toe clip - 1; Fluid - 1; Skin - 1","Fluid - 1; Skin - 1",0,1
"Skin/toe clip - 1; Skel - 1","Skel - 1",0,1
"Skin/toe clip - 1; Skel - 1; Skin - 1","Skel - 1; Skin - 1",0,1
"Skin/toe clip - 1; Skin - 1","Skin - 1",0,1
"Skin/toe clip - 1; Skin - 1; Fluid - 1","Skin - 1; Fluid - 1",0,1
"Skin/toe clip - 2; Feather - 2","Feather - 2",0,1
"Skin/toe clip - null; Skin - 1","Skin - 1",0,1
"Skin/toe clip, cestodes preserved; Skin",,0,0
"Skin/toe clip; Feather","Feather",0,1
"Skin/toe clip; Feather; Skin","Feather; Skin",0,1
"Skin/toe clip; Flat_skin","Flat_skin",0,1
"Skin/toe clip; Flat_skin; Fluid; Feather","Flat_skin; Fluid; Feather",0,1
"Skin/toe clip; Flat_skin; Skel","Flat_skin; Skel",0,1
"Skin/toe clip; Fluid; Flat_skin; Skel","Fluid; Flat_skin; Skel",0,1
"Skin/toe clip; Fluid; Skin","Fluid; Skin",0,1
"Skin/toe clip; Skel","Skel",0,1
"Skin/toe clip; Skel; Skin","Skel; Skin",0,1
"Skin/toe clip; Skin","Skin",0,1
"Skin/toe clip; Skin, washed in Dreft and Stodsol and remade; cestodes in gut measured",,0,0
"Skin/toe clip; Skin, washed in Ivory and made up",,0,0
"Skin/toe clip; Skin; Feather",,0,0
"Skin/toe clip; Skin; Fluid","Skin; Fluid",0,1
"Skin/toe clip; Skin; Skel",,0,0
"Skin/toe clip; Skin; Wings_tail",,0,0
"Skin/toe clip; Wings_tail",,0,0
"skin/wing","skin, wing",0,1
"skin/wing, tissue","skin, tissue, wing",0,1
"SKIN/WING/SKELETON","skin, wing, skeleton",0,1
"skin;  (L. wing)",,0,0
"skin; ""Not cured with arsenic""",,0,0
"skin; (2 wings only)",,0,0
"skin; (A head + 1 Leg)",,0,0
"skin; (Alchoholic mummy)",,0,0
"skin; (Alcoholic mummy)",,0,0
"skin; (bead only)",,0,0
"skin; (beak only)",,0,0
"skin; (Feet only.)[illeg]",,0,0
"skin; (Head & neck only)",,0,0
"skin; (head and beak only)",,0,0
"skin; (head only)",,0,0
"skin; (head)",,0,0
"skin; (Head, wing & foot)",,0,0
"skin; (in alcohol)",,0,0
"skin; (piece of wing & bill only",,0,0
"skin; (tail only)",,0,0
"skin; (Tongue in alcohol)",,0,0
"skin; (Two wings & one Tail)",,0,0
"skin; (wing only)",,0,0
"skin; (wings)",,0,0
"skin; [...; flat skin. W.M.]",,0,0
"skin; [...; flat skin.]",,0,0
"skin; [Flat skin, no label.]",,0,0
"skin; [Flat skin]",,0,0
"skin; [Head, wing & tail]",,0,0
"skin; Alchoholic",,0,0
"skin; Alcoholic",,0,0
"skin; baculum",,0,0
"skin; Body skeleton",,0,0
"skin; Breeding",,0,0
"Skin; Eggset",,0,0
"Skin; Eggset; Tissue",,0,0
"skin; Embryo - in alcohol",,0,0
"skin; enclosed skull",,0,0
"skin; Ex. alcohol",,0,0
"Skin; Feather",,0,0
"Skin; Feather; Feather",,0,0
"Skin; Feather; Feather; Feather",,0,0
"Skin; Feather; Feather; Feather; Feather",,0,0
"Skin; Feather; Feather; Feather; Feather; Feather",,0,0
"Skin; Feather; Genbank",,0,0
"Skin; Feather; Skel",,0,0
"Skin; Feather; Skin/toe clip","Skin; Feather",0,1
"Skin; Feather; Tissue",,0,0
"Skin; Feather; Tissue; Skel partial",,0,0
"Skin; Feather; Wings_tail",,0,0
"skin; flat native skin",,0,0
"skin; flat skin",,0,0
"skin; Flat skin, minus head",,0,0
"Skin; Fluid",,0,0
"Skin; Fluid; Fluid",,0,0
"Skin; Fluid; Skin/toe clip",,0,0
"Skin; Fluid; Syrinx",,0,0
"skin; foot only",,0,0
"skin; frozen: heart; muscle",,0,0
"skin; frozen: liver; heart; muscle",,0,0
"Skin; Genbank",,0,0
"Skin; Genbank; Genbank",,0,0
"Skin; Genbank; Skel",,0,0
"Skin; Genbank; Skel; Tissue",,0,0
"Skin; Genbank; Syrinx; Wings_tail; Tissue; Fluid; Skel",,0,0
"Skin; Genbank; Tissue",,0,0
"Skin; Genbank; Tissue; Genbank; Genbank; Genbank; Genbank; Genbank; Genbank; Genbank; Genbank; Genbank; Genbank",,0,0
"Skin; Genbank; Tissue; Skel",,0,0
"skin; head & feet only",,0,0
"skin; Head and feet - only",,0,0
"skin; Head missing",,0,0
"skin; Head Only",,0,0
"skin; head only; in alcohol",,0,0
"skin; Head, wings & feet only",,0,0
"skin; head,wing & tail only",,0,0
"skin; head/wing",,0,0
"Skin; Image",,0,0
"Skin; Image; Feather",,0,0
"Skin; Image; Image",,0,0
"Skin; Image; Skel",,0,0
"Skin; Image; Tissue; Genbank",,0,0
"skin; in moult",,0,0
"skin; jawbone",,0,0
"skin; left jaw",,0,0
"skin; Left leg removed + skeletonized",,0,0
"skin; mandible",,0,0
"skin; maxilla",,0,0
"skin; moulting",,0,0
"skin; Mount",,0,0
"skin; Mummy, ""Not skinned but simply dried up""",,0,0
"Skin; Nest",,0,0
"Skin; Nest; Eggset",,0,0
"skin; nestling of this species in spirits",,0,0
"skin; no moult.",,0,0
"skin; Only a head",,0,0
"skin; only wings",,0,0
"skin; partial skeleton",,0,0
"skin; partial skeleton; frozen: heart; muscle",,0,0
"skin; partial skeleton; wing",,0,0
"skin; partial skull",,0,0
"skin; rare Spirit specimen",,0,0
"Skin; Skel",,0,0
"Skin; Skel partial",,0,0
"Skin; Skel partial; Wings_tail",,0,0
"Skin; Skel; Feather",,0,0
"Skin; Skel; Feather; Wings_tail",,0,0
"Skin; Skel; Fluid",,0,0
"Skin; Skel; Genbank",,0,0
"Skin; Skel; Skin/toe clip","Skin; Skel",0,1
"Skin; Skel; Syrinx",,0,0
"Skin; Skel; Syrinx; Tissue",,0,0
"Skin; Skel; Tissue",,0,0
"Skin; Skel; Tissue; Feather; Wings_tail",,0,0
"Skin; Skel; Tissue; Genbank",,0,0
"Skin; Skel; Tissue; Syrinx",,0,0
"skin; skeleton",,0,0
"skin; Skeleton removed",,0,0
"skin; Skeleton saved",,0,0
"skin; Skeleton saved, so skin imperfect",,0,0
"Skin; Skin",,0,0
"skin; Skin and Tail-no filling",,0,0
"skin; skin only",,0,0
"Skin; Skin/toe clip","Skin",0,1
"Skin; Skin/toe clip; Feather",,0,0
"Skin; Skin/toe clip; Feather; Skel",,0,0
"Skin; Skin/toe clip; Fluid",,0,0
"Skin; Skin/toe clip; Genbank",,0,0
"Skin; Skin/toe clip; Skel; Feather","Skin; Skel; Feather",0,1
"Skin; Skin/toe clip; Tissue; Skel","Skin; Tissue; Skel",0,1
"Skin; Skin/toe clip; Wings_tail","Skin; Wings_tail",0,1
"skin; skinned from Alchol.",,0,0
"skin; skull",,0,0
"skin; skull only",,0,0
"Skin; skull with jaw + atlas and axis; urinogenital organs (in spirit)",,0,0
"skin; skull; baculum",,0,0
"skin; skull; karyotype",,0,0
"skin; skull; karyotype; baculum",,0,0
"skin; skull; partial skeleton",,0,0
"skin; skull; partial skeleton; baculum",,0,0
"skin; skull; radius; ulna",,0,0
"skin; skull; skeleton",,0,0
"Skin; Sound",,0,0
"skin; sternum",,0,0
"skin; Sternum saved",,0,0
"skin; sternum; trachea; furcula",,0,0
"skin; Stomach saved",,0,0
"Skin; Syrinx",,0,0
"Skin; Syrinx; Skel",,0,0
"Skin; Syrinx; Skel; Tissue",,0,0
"Skin; Syrinx; Tissue",,0,0
"Skin; Syrinx; Tissue; Feather; Wings_tail",,0,0
"Skin; Syrinx; Tissue; Genbank",,0,0
"Skin; Syrinx; Tissue; Skel",,0,0
"Skin; Syrinx; Tissue; Skel; Fluid",,0,0
"Skin; Syrinx; Tissue; Wings_tail",,0,0
"Skin; Syrinx; Wings_tail",,0,0
"Skin; Syrinx; Wings_tail; Skel",,0,0
"Skin; Syrinx; Wings_tail; Tissue; Skel",,0,0
"skin; tail only",,0,0
"Skin; Thin section; Tissue",,0,0
"Skin; Tissue","skin, tissue",0,1
"Skin; Tissue,",,0,0
"Skin; Tissue; Eggset",,0,0
"Skin; Tissue; Feather",,0,0
"Skin; Tissue; Feather; Fluid",,0,0
"Skin; Tissue; Feather; Skel",,0,0
"Skin; Tissue; Feather; Syrinx; Fluid; Skel",,0,0
"Skin; Tissue; Feather; Wings_tail",,0,0
"Skin; Tissue; Fluid",,0,0
"Skin; Tissue; Fluid; Skel",,0,0
"Skin; Tissue; Genbank",,0,0
"Skin; Tissue; Genbank; Skel",,0,0
"Skin; Tissue; Image",,0,0
"Skin; Tissue; Skel",,0,0
"Skin; Tissue; Skel; Syrinx",,0,0
"Skin; Tissue; Skel; Wings_tail; Fluid",,0,0
"Skin; Tissue; Skin; Skin",,0,0
"Skin; Tissue; Sound; Skel",,0,0
"Skin; Tissue; Syrinx",,0,0
"Skin; Tissue; Syrinx; Fluid; Skel",,0,0
"Skin; Tissue; Syrinx; Skel",,0,0
"Skin; Tissue; Syrinx; Skel; Wings_tail",,0,0
"Skin; Tissue; Thin section",,0,0
"Skin; Tissue; Tissue",,0,0
"Skin; Tissue; Wings_tail",,0,0
"skin; Tongue",,0,0
"skin; tooth rows",,0,0
"skin; wing",,0,0
"skin; wing & head",,0,0
"skin; wing & head only",,0,0
"skin; wing & head only (found dead)",,0,0
"skin; Wing 98",,0,0
"skin; Wing only",,0,0
"skin; wing; digestive tract; frozen: heart; liver; muscle",,0,0
"skin; wing; foot",,0,0
"skin; wing; frozen: heart; liver; muscle",,0,0
"skin; wing; frozen: heart; liver; muscle (2 vials)",,0,0
"skin; wing; frozen: heart; muscle",,0,0
"skin; wing; frozen: liver, heart, kidney",,0,0
"skin; wing; frozen: liver; heart; muscle",,0,0
"skin; wing; gut contents; frozen: heart; liver; muscle",,0,0
"skin; wing; partial skeleton",,0,0
"skin; wing; partial skeleton (muscle only)",,0,0
"skin; wing; partial skeleton in freezer",,0,0
"skin; wing; partial skeleton; frozen: liver; heart; leg muscle",,0,0
"skin; wing; partial skeleton; frozen: liver; heart; muscle",,0,0
"skin; wing; partial skeleton; frozen: muscle",,0,0
"skin; wing; tongue; crop contents; frozen: heart; liver; muscle",,0,0
"skin; wings & head only",,0,0
"skin; wings & tail",,0,0
"skin; wings only",,0,0
"Skin; Wings_tail",,0,0
"Skin; Wings_tail; Skel",,0,0
"Skin; Wings_tail; Tissue",,0,0
"SKIN\BODY SKELETON","skin, body skeleton",0,1
"Skin+Wing","skin, wing",0,1
"skin+wing+partial skel.+DNA (muscle only)","skin, wing, partial skeleton, DNA (muscle)",0,1
"SKINK/SKELETON/FEATHERS","feathers, skeleton, skin",0,1
"Skinot found",,0,0
"Skinot washed",,0,0
"Skinov 1954",,0,0
"Skinov. '51",,0,0
"Skins",,0,0
"SKINS AND RATTLES","skins, rattles",0,1
"SkinU",,0,0
"SkinY",,0,0
"SKNOWN) 36.156.6","SKNOWN) 36.156.6",0,1
"SKNOWN) 36.156.7","SKNOWN) 36.156.7",0,1
"SKNOWN) 64.37.1","SKNOWN) 64.37.1",0,1
"SKO",,0,0
"SKO (part)+T","partial skull, tissue",0,1
"SKO (part.)",,0,0
"SKO +T","skull, tissue",0,1
"SKO(part)+T","partial skull, tissue",0,1
"SKO+T","skull, tissue",0,1
"SKON)","SKON)",0,1
"Skul (damaged)l with jaw",,0,0
"Skul (sectioned)l with jaw",,0,0
"skull","skull",1,1
"Skull - 1",,0,0
"Skull - 1; Flat Skin - 1",,0,0
"Skull - 1; Misc. - 1",,0,0
"Skull - 1; Mounted - 1",,0,0
"Skull - 1; Skin - 1",,0,0
"Skull - 1; Skull - 1",,0,0
"Skull - 1; Study skin - 1",,0,0
"SKULL  AND MANDIBLES ONLY","skull, mandibles",0,1
"skull - jaw",,0,0
"SKULL  POSTERIOR 3/5",,0,0
"skull  to Eleanor?",,0,0
"SKULL & ANT VERTEBRAE ONLY","skull, anterior vertebrae",0,1
"SKULL & ant. vertebrae only","skull, anterior vertebrae",0,1
"SKULL & ANTERIOR CERVICAL VERTEBRAE (DRY)","skull, anterior cervical vertebrae",0,1
"SKULL & ANTERIOR VERTEBRAE (DRY)","skull, anterior vertebrae",0,1
"SKULL & ASST. SKEL. ELEMENTS","skull, skeletal elements",0,1
"SKULL & ATLAS ONLY","skull, atlas",0,1
"SKULL & AXIAL SKELETON (DRY)","axial skeleton, skull",0,1
"skull & bone frags",,0,0
"SKULL & L DENTARY ALL TEETH",,0,0
"SKULL & MUCH OF SKELETON","skull, partial skeleton",0,1
"SKULL & NEARLY COMPLETE SKELETON",,0,0
"SKULL & NECK (DRY)","neck, skull",0,1
"SKULL & NECK VERTEBRAE (DRY)","skull, neck vertebrae",0,1
"SKULL & PART SN","SKULL & PART SN",0,1
"SKULL & PART. SK.","skull, partial skeleton",0,1
"SKULL & PARTIAL BODY SKEL","skull, partial body skeleton",0,1
"SKULL & PARTIAL SKELETON","skull, partial skeleton",0,1
"SKULL & PARTIAL SN","SKULL & PARTIAL SN",0,1
"SKULL & RADIUS ONLY","skull, radius",0,1
"SKULL & SKELETON",,0,0
"SKULL & SKELETON LARGE PORTION OF",,0,0
"SKULL & SKELETON MOUNT.","skull, skeleton mount",0,1
"SKULL & SKELETON SKIN TEMP.","SKULL & SKELETON SKIN TEMP.",0,1
"SKULL & SKIN SAMPLE O.","skull, skin sample",0,1
"skull & skull",,0,0
"SKULL & SOME ELEMENTS","skull, skeletal elements",0,1
"skull & some vertebrae",,0,0
"skull & vert frags",,0,0
"skull & vertebrae","skull, vertebrae",0,1
"SKULL & VERTEBRAE (DRY)","skull, vertebrae",0,1
"Skull ( muzzle portion) + tusks",,0,0
"Skull (? frontals)",,0,0
"Skull (? parietal)",,0,0
"Skull (??jugal)",,0,0
"Skull (?jugals, ?clavicles)",,0,0
"Skull (+ ear bones) with jaw + skeleton",,0,0
"Skull (+head-shield) with jaw + hyoid + atlas",,0,0
"skull (2 partial mandibles)",,0,0
"Skull (all teeth missing) with jaw",,0,0
"Skull (almost complete)",,0,0
"Skull (almost complete) + atlas",,0,0
"Skull (almost complete) with horn-cores",,0,0
"Skull (anterior part) with jaw (fragments) + teeth",,0,0
"Skull (anterior part, damaged)",,0,0
"Skull (anterior portion)",,0,0
"Skull (anterior portion) +  shoulder-girdle + vertebrae, etc.",,0,0
"Skull (anterior portion) + jaw",,0,0
"Skull (anterior portion) + manus (incomplete)",,0,0
"Skull (anterior portion) + shoulder-girdle + misc. postcranial bones",,0,0
"Skull (anterior portion) + snout + cast",,0,0
"Skull (anterior portion) + teeth",,0,0
"Skull (anterior portion) + teeth (canines)",,0,0
"Skull (anterior portion) + teeth (fragments)",,0,0
"Skull (anterior portion) + teeth (good)",,0,0
"Skull (anterior portion) + teeth (tusk roots + molars)",,0,0
"Skull (anterior portion) with jaw",,0,0
"Skull (anterior portion) with jaw (incomplete)",,0,0
"Skull (anterior portion) with jaw (left ramus)",,0,0
"Skull (anterior portion) with jaw (mounted)",,0,0
"Skull (anterior portion) with jaw + teeth",,0,0
"Skull (anterior portion) with jaw + teeth (mounted)",,0,0
"skull (antlers only)",,0,0
"skull (antlers)",,0,0
"Skull (articular + prearticular)",,0,0
"Skull (articulated, incomplete)",,0,0
"Skull (assorted, fragments) + vertebra (caudal, therodontian)",,0,0
"Skull (back missing)",,0,0
"Skull (badly preserved)",,0,0
"Skull (base)",,0,0
"Skull (basi-occipital)",,0,0
"Skull (basi-occipital, fragment)",,0,0
"Skull (basi-occipital, part)",,0,0
"Skull (bone fragment)",,0,0
"Skull (brain case + cast)",,0,0
"Skull (brain case, imperfect)",,0,0
"Skull (brain cast + fragment)",,0,0
"Skull (brain cast + fragments)",,0,0
"Skull (brain cast)",,0,0
"skull (broken)",,0,0
"Skull (broken) + skeleton (incomplete)",,0,0
"Skull (cap + pedicle)",,0,0
"skull (complete)",,0,0
"Skull (complete) +  fragments",,0,0
"Skull (complete) + teeth + skeleton",,0,0
"Skull (complete, in pieces)",,0,0
"Skull (complete, unprepared)",,0,0
